image_width,image_height,n_bboxes,n_segmentations,n_pdf_cells,bbox_area_frac_mean,bbox_area_frac_median,bbox_aspect_ratio_mean,bbox_aspect_ratio_median,bbox_width_mean,bbox_height_mean,cell_chars_mean,cell_words_mean,category_ids
1025,1025,23,23,93,0.006702732324309738,0.0023097470744258453,8.931946671809493,8.360652031563937,174.57139538973547,47.62708688513108,33.17204301075269,5.010752688172043,"[6, 6, 8, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 8, 8, 8, 9, 8, 8, 10, 10, 10, 10]"
1025,1025,8,8,13,0.035752325293104105,0.022899035686457028,8.660854207273534,7.315144380525446,274.1436912382212,106.67272888829194,15.0,2.5384615384615383,"[10, 5, 1, 1, 1, 7, 7, 7]"
1025,1025,37,37,185,0.008935126766810365,0.0027461099698082043,13.06652400389049,7.941299019607904,226.95168701263262,35.02044338812101,18.654054054054054,3.097297297297297,"[6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 4, 4, 4, 4, 9]"
1025,1025,11,11,104,0.047393988937327984,0.04860786724773984,6.96214973281726,2.780340020431746,339.0615886660725,133.03633620867768,47.26923076923077,6.903846153846154,"[6, 6, 10, 10, 10, 10, 10, 10, 10, 10, 8]"
1025,1025,11,11,103,0.043332805237060595,0.0006889567968430022,10.347894137501024,0.34770240780704037,188.72404676713077,94.61217897815715,35.83495145631068,2.0388349514563107,"[5, 5, 6, 6, 6, 6, 6, 6, 6, 9, 10]"
1025,1025,6,6,24,0.12927079316159829,0.01750974409740749,4.563567344754341,5.053738595987415,388.0189083061668,175.18180880244685,45.291666666666664,7.458333333333333,"[7, 8, 10, 10, 10, 10]"
1025,1025,48,48,432,0.008466532708106413,0.00252962491942124,5.238760021993353,3.5211784772904995,123.64111591091148,50.891556693925956,13.108796296296296,2.3425925925925926,"[8, 8, 9, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 5, 5, 5, 4, 4, 4, 4, 8, 8, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 7]"
1025,1025,8,8,63,0.06843108104893234,0.04764385071027985,5.95654280452629,4.115203017290116,425.3554068328655,166.7102645870162,29.349206349206348,4.523809523809524,"[8, 10, 8, 10, 10, 10, 8, 7]"
1025,1025,15,15,45,0.027692411227193507,0.006799413797253664,17.859867974026823,17.4058343973973,516.9095502372686,40.14114259472117,85.8,12.6,"[8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,17,17,144,0.027060924463369246,0.02068187663947065,8.09488765487463,4.469961240310081,282.88146785693743,80.33847198074976,23.70138888888889,3.9305555555555554,"[6, 9, 9, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 10]"
1025,1025,7,7,90,0.06052159142956744,0.04434926252370313,5.292555038367959,3.550398494264157,426.52408516172676,125.46954343154971,15.8,2.922222222222222,"[10, 10, 10, 10, 7, 7, 5]"
1025,1025,7,7,116,0.06889199041493489,0.006782394007067143,25.286674126367423,19.809579703747676,591.433802701912,87.02139563193998,12.991379310344827,2.310344827586207,"[6, 8, 10, 10, 9, 9, 5]"
1025,1025,12,12,68,0.03914571595879427,0.033033296941831,14.789722106365168,7.411596336133588,467.399201521903,81.51078224367826,45.661764705882355,7.411764705882353,"[6, 8, 8, 10, 10, 10, 10, 10, 10, 9, 5, 7]"
1025,1025,16,16,54,0.019557631403810696,0.010852446337381293,18.170592756312153,18.880373072670437,391.89277111672794,45.92739549794824,57.111111111111114,8.685185185185185,"[6, 8, 8, 8, 10, 10, 10, 10, 10, 10, 4, 4, 4, 4, 4, 5]"
1025,1025,11,11,44,0.030801123896322943,0.027870015951860002,3.712423132550472,3.3868092691622107,319.75483076416026,94.64631170375513,47.90909090909091,7.568181818181818,"[10, 10, 10, 10, 10, 10, 10, 7, 5, 7, 1]"
1025,1025,7,7,20,0.032372324692972555,0.037756499490912226,9.012187757030361,8.373859784472803,439.2880688932981,54.225040128968274,77.85,10.25,"[6, 8, 10, 10, 10, 10, 5]"
1025,1025,28,28,109,0.007563579053780635,0.008457985272318148,7.881706773600959,7.240636506799863,219.74496870039678,34.562805565937616,18.587155963302752,2.926605504587156,"[8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 4, 4, 4, 4, 4, 4]"
1025,1025,3,3,28,0.09713173171641269,0.10788050564137544,1.987793145660593,1.0191154085125598,292.80949229878917,318.674095630787,37.785714285714285,6.178571428571429,"[8, 10, 10]"
1025,1025,15,15,81,0.0318747906410727,0.019186713825820913,5.0605851990059785,4.037526919528595,248.8386097938251,148.1039155136152,43.41975308641975,6.7407407407407405,"[10, 10, 10, 10, 10, 10, 10, 10, 6, 5, 10, 8, 8, 8, 7]"
1025,1025,1,1,0,0.819981674132409,0.819981674132409,0.967865104586634,0.967865104586634,913.1315628174548,943.449204326304,,,[7]
1025,1025,18,18,73,0.0260507328646223,0.02351763646614212,7.508001331700726,6.57110676413447,370.3465758850762,68.81161856586702,48.89041095890411,7.47945205479452,"[6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 8, 4, 4, 4, 4]"
1025,1025,13,13,71,0.0308853893434881,0.029979500357621532,7.353839448419445,4.3146660271765,329.00612757077994,86.34595478681598,44.929577464788736,7.140845070422535,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 5]"
1025,1025,13,13,121,0.03446817703963579,0.002982240948291572,29.62570764218244,21.988495234083096,440.2534250717902,52.094546428464895,22.68595041322314,3.6611570247933884,"[8, 8, 8, 6, 10, 10, 10, 5, 4, 4, 4, 9, 6]"
1025,1025,17,17,39,0.012156004606233584,0.0038594809437809442,23.006880506834108,9.855355520742192,364.89637130158746,26.508441727712974,59.51282051282051,9.102564102564102,"[8, 10, 10, 10, 8, 8, 10, 10, 8, 8, 4, 4, 1, 1, 7, 7, 5]"
1025,1025,2,2,4,0.010404327556781955,0.010404327556781955,7.195197763065719,7.195197763065719,278.4169961965451,38.0099626352868,26.75,3.75,"[7, 10]"
1025,1025,14,14,105,0.04050125689857827,0.022737363291356935,7.378295098920199,4.565222522312406,352.2235153667872,108.71125403772248,35.36190476190476,5.371428571428571,"[6, 6, 8, 8, 10, 10, 10, 10, 10, 10, 10, 9, 9, 6]"
1025,1025,9,9,152,0.036766872460945704,0.0038698306913363648,20.70056665872262,18.85528259020925,329.233061776413,65.61060801345957,18.625,2.5723684210526314,"[6, 8, 8, 8, 10, 10, 9, 5, 5]"
1025,1025,43,43,130,0.009309148480940837,0.003891989910641357,9.612007786824599,8.544444686479324,227.2616927179233,36.95026210037469,80.5,12.2,"[8, 10, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 6, 10, 8, 8, 8, 9, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 10, 10, 9, 6, 6, 6]"
1025,1025,10,10,96,0.06022735562555566,0.02740931318900258,18.710851318161538,14.848743542399323,618.5624196083625,77.22143545310692,48.552083333333336,7.21875,"[6, 8, 8, 10, 10, 10, 10, 10, 9, 5]"
1025,1025,1,1,4,0.8822228491787963,0.8822228491787963,0.9856777493606138,0.9856777493606138,955.8296376337028,969.7181845219974,4.75,1.0,[7]
1025,1025,4,4,184,0.17068171315554695,0.003672013873421634,19.240523492412077,11.881772536957634,405.80144855105243,213.03035901946467,12.934782608695652,2.0217391304347827,"[6, 10, 9, 5]"
1025,1025,11,11,100,0.05643412550933655,0.03279676784929559,23.682330885596993,18.13721013197787,711.3111269629536,72.02647903976145,42.2,6.59,"[10, 10, 10, 10, 10, 8, 10, 10, 5, 9, 9]"
1025,1025,14,14,114,0.03850351263674768,0.0037843835249887384,19.711900739645156,15.652738007378765,357.66108961654817,65.02675411770201,25.894736842105264,4.12280701754386,"[8, 10, 10, 8, 10, 9, 10, 4, 4, 4, 4, 4, 4, 4]"
1025,1025,18,18,60,0.028073400665964667,0.019990472084192912,15.946335446837606,14.718791113914126,533.9380240164178,37.893956073870974,79.65,12.333333333333334,"[6, 10, 8, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 8, 8, 8, 8, 9]"
1025,1025,5,5,140,0.08443968667789835,0.002735606705783301,9.415328314397884,8.585635341102314,259.80363985672636,237.54262939301924,11.292857142857143,1.9,"[6, 6, 8, 9, 9]"
1025,1025,11,11,31,0.025816463306924012,0.011420429944382499,8.02423958479167,4.20948700526584,280.1336366324004,75.3593971257107,30.0,3.935483870967742,"[6, 8, 8, 8, 8, 9, 9, 7, 7, 7, 5]"
1025,1025,9,9,47,0.04421771426998447,0.04883719394390166,10.779733640237598,8.866276973450942,582.2152528855445,69.2945628344117,76.2127659574468,11.595744680851064,"[6, 7, 10, 10, 10, 10, 8, 10, 10]"
1025,1025,13,13,54,0.03619300105027569,0.005901891536554788,3.7572352433236635,2.3887285336671433,221.0833920200904,113.86892926553618,31.666666666666668,5.166666666666667,"[8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 6, 6, 7]"
1025,1025,21,21,39,0.0028762502648164083,0.0025914796250876416,7.164651619373689,7.027068727547986,123.58533497510118,22.037093007455496,17.94871794871795,2.3333333333333335,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,13,13,106,0.03512240235126495,0.007350511085853655,14.100352633666592,11.564131549415688,472.3074769055566,55.589830817652256,26.047169811320753,4.113207547169812,"[8, 10, 10, 10, 10, 10, 5, 7, 6, 8, 8, 9, 10]"
1025,1025,11,11,97,0.03489228764545858,0.0023164413535069974,13.285142128196036,13.184859924915141,264.8223657923942,58.516566521425325,14.010309278350515,2.0412371134020617,"[8, 5, 10, 10, 10, 10, 10, 8, 9, 10, 6]"
1025,1025,8,8,51,0.05821216433874481,0.05399059552795731,8.056874923876958,8.866333310625645,651.387954819205,83.5131099826389,84.70588235294117,13.07843137254902,"[6, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,4,4,105,0.07803294906813645,0.015136404559261577,13.082010698717164,5.754374442312266,350.0265779489677,151.79429369980588,12.266666666666667,1.8285714285714285,"[8, 9, 10, 5]"
1025,1025,4,4,19,0.053433241710079064,0.04640578974493449,7.4257823680859705,8.845880765874519,454.0126248978758,106.62458317550508,45.578947368421055,7.684210526315789,"[10, 8, 10, 5]"
1025,1025,15,15,114,0.03336433113761993,0.023876605478575893,15.857412901029356,12.972204210751078,465.9158950310193,72.04692368016183,29.833333333333332,4.587719298245614,"[6, 8, 10, 9, 10, 8, 10, 10, 8, 10, 10, 9, 8, 10, 5]"
1025,1025,15,15,195,0.04098355525284918,0.010071040783585016,15.57692524590932,13.999765075630245,423.10145494540126,91.4996940040929,23.615384615384617,3.707692307692308,"[6, 8, 10, 10, 10, 10, 10, 5, 10, 8, 8, 8, 8, 9, 9]"
1025,1025,29,29,49,0.004569889561588495,0.0017745647818549076,12.798265729034162,11.844798459383693,171.83285323557587,16.62393536659701,24.06122448979592,3.510204081632653,"[8, 8, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 8, 10, 5, 1, 1]"
1025,1025,7,7,37,0.05946589805594814,0.053990438096475094,11.054769481149705,5.483668885751883,615.413268140321,85.196287218868,53.62162162162162,8.297297297297296,"[6, 10, 10, 10, 10, 8, 9]"
1025,1025,9,9,79,0.024377858554271825,0.0035219466904631335,8.257264889607075,7.364391437033436,281.5696174897119,65.74377724466892,17.0,2.8860759493670884,"[6, 5, 8, 10, 8, 10, 10, 8, 10]"
1025,1025,8,8,289,0.07787535295565341,0.010039237230509326,12.569087690112315,13.738343104714778,394.0126179442474,111.13191997794294,9.972318339100346,1.5121107266435987,"[6, 9, 2, 2, 2, 2, 2, 2]"
1025,1025,8,8,120,0.04319097553968844,0.006089998228620247,14.233815966007347,3.1421301641072974,252.6208999897876,207.53440018150252,20.741666666666667,4.033333333333333,"[8, 8, 8, 10, 10, 5, 5, 6]"
1025,1025,19,19,73,0.028726307113970933,0.01599787972016513,8.282333350513305,3.1664770353800438,318.4880223498526,90.91480630920734,44.61643835616438,6.767123287671233,"[8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 8, 6, 1, 7, 7, 7, 7]"
1025,1025,6,6,16,0.028991480845179694,0.014049842283215128,6.740121636018459,5.149414758829229,285.29721377351194,90.95717515350783,8.1875,2.0,"[5, 10, 10, 10, 10, 7]"
1025,1025,7,7,41,0.05328328408714605,0.002955179544056066,9.654187783101184,7.512377990355125,376.0100783134921,92.06471520612874,63.68292682926829,9.829268292682928,"[8, 8, 8, 5, 10, 10, 10]"
1025,1025,9,9,116,0.032708954548214375,0.017693446179994254,8.910095598915552,5.425953173285417,294.5792126922997,88.39641419372863,14.413793103448276,2.6810344827586206,"[6, 6, 8, 8, 10, 10, 10, 10, 9]"
1025,1025,7,7,161,0.06535433283804876,0.009658483448530297,36.94402014858524,20.66167143007698,623.6732886067557,83.08300351754312,13.633540372670808,2.1677018633540373,"[10, 10, 8, 9, 10, 10, 5]"
1025,1025,12,12,110,0.05232298565509543,0.042175264245961394,4.7558267443817055,3.1449884809501425,360.7995556658497,137.78884311605637,47.90909090909091,7.209090909090909,"[6, 6, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8]"
1025,1025,4,4,50,0.11461494941511385,0.00249406110734386,7.705659748880116,7.363824187778515,289.93034237249,192.46653324255243,47.58,7.42,"[9, 8, 6, 6]"
1025,1025,8,8,129,0.07981957106044488,0.038292062280584994,14.292304318189299,14.049713531980585,677.7592156167714,96.58881171436694,23.472868217054263,3.751937984496124,"[6, 10, 10, 9, 8, 10, 10, 5]"
1025,1025,12,12,200,0.02767841227868689,0.01864997593219224,7.629845680075518,4.537897294992546,245.9839227185048,90.13899766813599,7.265,1.75,"[6, 8, 10, 10, 9, 7, 1, 1, 7, 7, 1, 5]"
1025,1025,10,10,383,0.059008866472376444,0.015865339246637175,23.825577098991733,21.868064828149222,524.7956087165396,82.8012216336926,9.441253263707571,1.7389033942558747,"[10, 10, 10, 10, 10, 10, 10, 5, 8, 9]"
1025,1025,21,21,54,0.02467110761811748,0.005026568650546377,7.877576586243147,3.7442852531117254,243.83120218362026,77.68624789074556,35.27777777777778,5.277777777777778,"[8, 8, 8, 10, 8, 7, 7, 1, 7, 1, 7, 1, 7, 1, 5, 7, 10, 10, 10, 10, 8]"
1025,1025,1,1,2,0.55934325243882,0.55934325243882,1.0617735559620036,1.0617735559620036,789.9125602077266,743.955767001598,9.0,2.0,[7]
1025,1025,33,33,97,0.009504313920065484,0.008803357259472518,9.18775749208152,4.934164044061761,216.65191570917509,43.71953834993452,18.072164948453608,3.1237113402061856,"[8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 8, 8, 8, 8, 8, 5, 10, 6]"
1025,1025,24,24,62,0.013258119984203951,0.0025463593795767166,15.744821357888476,13.114062501161886,266.1047475643382,39.74884955699232,64.56451612903226,9.241935483870968,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 10, 6, 10, 10]"
1025,1025,5,5,8,0.15524533771324078,0.0020574276636342584,14.063268182791571,1.9587140439932318,457.35790422197067,187.09232714642718,12.25,1.875,"[1, 1, 5, 7, 7]"
1025,1025,12,12,122,0.030412383587997874,0.0176903343219992,19.03422159988326,18.76314126010087,534.5187674431357,49.700938898986465,13.163934426229508,2.3442622950819674,"[8, 10, 8, 10, 10, 10, 10, 10, 8, 9, 9, 9]"
1025,1025,44,44,90,0.004508002700664535,0.004278979390456496,6.703688311447717,5.768111183392092,166.36340206980515,28.262878166386066,18.433333333333334,2.433333333333333,"[8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,15,15,388,0.012666472415540456,0.015028801565285207,6.010398269817177,3.3755615927351497,221.44377375272333,56.86730284090908,3.216494845360825,1.0335051546391754,"[8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 8, 8, 8, 8]"
1025,1025,4,4,138,0.17623021269651942,0.008485031662339652,10.017311234787735,5.151579940333607,387.54436370174136,233.78226876622125,14.971014492753623,1.9782608695652173,"[9, 10, 6, 8]"
1025,1025,12,12,127,0.03815179315618603,0.007919880328719016,17.639362071034505,19.74406327468919,433.62271063225427,65.40464254681812,14.992125984251969,2.4960629921259843,"[10, 10, 10, 10, 8, 8, 8, 9, 9, 6, 7, 5]"
1025,1025,19,19,129,0.028196118101867437,0.021084225844209287,7.677035501107802,3.8242835479120263,232.62580807545487,104.5833032233361,40.565891472868216,6.147286821705427,"[6, 8, 10, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 8, 10, 10]"
1025,1025,27,27,95,0.008449811357250283,0.0062753363130529614,18.02293160080522,9.315755461663821,307.077177578587,28.60402606778394,28.33684210526316,4.378947368421053,"[6, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 4, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,6,6,151,0.09561654500518561,0.0017461971403547618,22.88832882939218,29.529400943793323,306.7125886325641,123.74290796608626,12.503311258278146,1.9801324503311257,"[10, 10, 5, 5, 9, 6]"
1025,1025,4,4,128,0.1260197744367598,0.004287854143296493,5.728225701118941,2.2480130824868967,279.1364915546353,209.94699912100006,10.5,1.703125,"[8, 5, 10, 9]"
1025,1025,27,27,42,0.008596622661724168,0.0037475507691422313,1.617689795868792,1.9260570631164071,86.50555801189118,100.53005532606724,20.19047619047619,2.738095238095238,"[8, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 5]"
1025,1025,22,22,79,0.011664760040595322,0.0018123726252688888,8.321681271682731,7.911074446594959,194.5251206369248,44.58165084079429,29.075949367088608,4.531645569620253,"[6, 6, 8, 8, 8, 8, 8, 8, 8, 8, 8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10]"
1025,1025,10,10,91,0.03732078733078177,0.01520157796623045,7.165716807540531,4.254753853012226,361.0539491912567,80.42378078842859,30.615384615384617,5.021978021978022,"[10, 10, 10, 10, 4, 4, 10, 9, 6, 6]"
1025,1025,15,15,187,0.040371064990875685,0.03219114323149605,22.740848416088635,20.879203480033272,651.0930766410152,51.73453871057702,20.81283422459893,3.6470588235294117,"[6, 9, 10, 10, 10, 10, 10, 10, 10, 8, 8, 9, 10, 5, 8]"
1025,1025,9,9,40,0.0424433161405173,0.0413812547397777,13.284856770613935,12.035287389626218,590.8842275431342,62.133230037096986,39.175,5.8,"[6, 8, 10, 9, 10, 8, 10, 10, 10]"
1025,1025,16,16,206,0.030557767723455576,0.02355046695531776,7.299635661501993,5.988588355473373,370.7076632418465,83.97376720590933,20.50485436893204,3.20873786407767,"[8, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 9, 9, 9, 9]"
1025,1025,12,12,100,0.05169911444363229,0.027744562165533497,8.56850325416778,4.331406250594489,326.85241350117786,135.01648338335687,47.1,6.69,"[6, 10, 10, 10, 10, 10, 10, 10, 10, 8, 8, 5]"
1025,1025,10,10,55,0.031753560084689166,0.03212097940346037,10.357367463514652,9.121254218934338,491.0968314186506,58.13329097916666,58.472727272727276,9.072727272727272,"[6, 10, 10, 10, 10, 10, 10, 10, 10, 5]"
1025,1025,14,14,195,0.04355828438689074,0.009929569013548682,22.666365049039502,15.683957959973117,509.55097223156145,64.56680520603119,15.179487179487179,2.4564102564102566,"[10, 5, 10, 8, 6, 9, 10, 10, 10, 10, 10, 9, 9, 9]"
1025,1025,16,16,54,0.03399992939292501,0.033511203988266056,18.460623623129194,14.644493130340226,600.2106385442198,44.99714620028409,108.64814814814815,16.11111111111111,"[10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 5, 8, 8, 8, 8, 8]"
1025,1025,14,14,201,0.031223641953175098,0.012979741636421821,7.535946790577922,6.077894001658266,302.16605118165575,94.57006399964709,16.28358208955224,2.4029850746268657,"[10, 10, 10, 10, 10, 8, 8, 9, 9, 9, 5, 10, 10, 10]"
1025,1025,6,6,71,0.05020076224515365,0.010325097827560411,13.22499395866747,13.286454544542657,436.24855760901096,74.04744367875755,15.098591549295774,2.619718309859155,"[9, 10, 10, 5, 10, 10]"
1025,1025,23,23,113,0.026223916138461895,0.017283750747778305,12.101674261201053,7.015494759029279,362.04925106532556,67.33656186162871,55.415929203539825,8.56637168141593,"[6, 10, 10, 10, 4, 4, 4, 10, 10, 10, 4, 4, 4, 4, 4, 4, 10, 10, 5, 5, 5, 5, 5]"
1025,1025,9,9,176,0.04813297988592795,0.0064763600255370625,19.499417008099194,17.104816427571368,536.4833646997298,65.56090776314039,12.806818181818182,2.3806818181818183,"[6, 8, 8, 8, 10, 10, 10, 9, 9]"
1025,1025,4,4,10,0.15159084401353684,0.010167695805460817,6.107742629001908,4.775092616027591,380.22529517450045,190.91753131943707,16.1,2.2,"[10, 7, 10, 10]"
1025,1025,2,2,13,0.06313451245251214,0.06313451245251214,1.6623277874502687,1.6623277874502687,313.77324201388876,561.2452373958334,1.5384615384615385,1.0,"[11, 6]"
1025,1025,9,9,95,0.06565427969053876,0.022625758636452033,24.514115695042825,27.74416460119822,599.1124670220727,85.06303997942388,52.85263157894737,8.536842105263158,"[6, 6, 10, 10, 10, 10, 10, 8, 8]"
1025,1025,8,8,107,0.06851291613508785,0.06716753668474432,13.917623233445838,9.066806492755598,598.0667672691467,91.38811832993062,33.149532710280376,5.214953271028038,"[10, 10, 10, 8, 10, 8, 9, 5]"
1025,1025,1,1,4,0.011511566576697666,0.011511566576697666,1.5037950659307693,1.5037950659307693,134.86069949494947,89.6802380525686,8.75,1.75,[10]
